907656,CST_left,sel-1-20 , 1 , 0.26850655344286506 , 0.013106885730108916 , 0.4190133237306446
907656,CG_left,sel-1-20 , 1 , 0.12150664513725003 , 0.00018631225934666502 , 0.2166486725908701
907656,CST_left,sel-1-20-bootstrap , 1 , 0.6948956987262322 , 0.23006276536828502 , 0.7219851354591225
907656,CST_left,rank-3 , 1 , 0.6802658297950895 , 0.23347793981908804 , 0.7109267610388984
907656,CST_left,avg-1-20-bootstrap , 1 , 0.7406774967694296 , 0.3052889052981355 , 0.7240368131372372
907656,CST_left,avg-1-20 , 1 , 0.7401236846963264 , 0.24404652021414067 , 0.7460284232316888
907656,CG_right,sel-1-20 , 1 , 0.3613314208572393 , 0.01252953088086399 , 0.5260087207517042
907656,CST_left,rank-3-bootstrap , 1 , 0.6978955141222078 , 0.21612516152852132 , 0.7292455332384925
907656,CST_right,sel-1-20 , 1 , 0.28230228869249946 , 0.011058237026965782 , 0.43654075268063636
907656,IFO_left,rank-3 , 1 , 0.3139135370918108 , 0.09930985031818589 , 0.44425182867532026
907656,IFO_left,sel-1-20 , 1 , 0.17050581100056766 , 0.010516566580024499 , 0.28874272704275233
907656,IFO_left,avg-1-20 , 1 , 0.3479728720384811 , 0.10680887932837381 , 0.4783849834678496
907656,CST_right,rank-3 , 1 , 0.5622479039202357 , 0.17104010876954454 , 0.648764544384887
907656,CG_left,sel-1-20-bootstrap , 1 , 0.39864613091541423 , 0.01319711837038877 , 0.5647172674687135
907656,CST_right,sel-1-20-bootstrap , 1 , 0.5775209607976434 , 0.1367323815998187 , 0.6737871777924653
907656,CST_right,avg-1-20 , 1 , 0.6132336279175165 , 0.1953772943575799 , 0.6781266444483424
907656,IFO_left,sel-1-20-bootstrap , 1 , 0.27934629978190073 , 0.04834035433658988 , 0.4208015481896532
907656,CST_right,avg-1-20-bootstrap , 1 , 0.5862225243598459 , 0.16614547926580558 , 0.6690632597113744
907656,CG_right,sel-1-20-bootstrap , 1 , 0.6018393520080999 , 0.1092220722240972 , 0.70346902043936
907656,IFO_right,sel-1-20 , 1 , 0.14389724350618383 , 0.0006676628620481353 , 0.25144444444444447
907656,IFO_left,rank-3-bootstrap , 1 , 0.3214424427116011 , 0.0981147859340922 , 0.45287704676516394
907656,IFO_left,avg-1-20-bootstrap , 1 , 0.34848077440172087 , 0.12631830539870337 , 0.47258067783562585
907656,IFO_right,rank-3 , 1 , 0.3078879598130544 , 0.037643468031666294 , 0.45764514071028567
907656,CST_right,rank-3-bootstrap , 1 , 0.5869929753002493 , 0.15118966689326988 , 0.6754100070398665
907656,CG_right,rank-3-bootstrap , 1 , 0.5861879851501857 , 0.11955788052649342 , 0.6873098706502114
907656,CG_right,rank-3 , 1 , 0.5678366520418495 , 0.1285437057036787 , 0.6694685533809157
907656,IFO_right,avg-1-20 , 1 , 0.3142784472069437 , 0.030458143897243505 , 0.46742008700586346
907656,IFO_right,sel-1-20-bootstrap , 1 , 0.2435379772994627 , 0.02002988586144406 , 0.38547668771859195
907656,ILF_left,sel-1-20 , 1 , 0.13235458926370056 , 5.603496581867085e-05 , 0.2337572368746598
907656,IFO_right,avg-1-20-bootstrap , 1 , 0.28868470416176517 , 0.030394556958000828 , 0.4377063800043385
907656,ILF_right,sel-1-20 , 1 , 0.1125158027812895 , 0.00497787610619469 , 0.2013717033161281
907656,IFO_right,rank-3-bootstrap , 1 , 0.31981051092105683 , 0.048834769338377895 , 0.46733878461252554
907656,ILF_right,rank-3 , 1 , 0.2710967130214918 , 0.036583438685208594 , 0.4146223564954683
907656,ILF_right,avg-1-20 , 1 , 0.2463653603034134 , 0.05854930467762326 , 0.3775961247350893
907656,CG_right,avg-1-20-bootstrap , 1 , 0.6255906176172797 , 0.15845426932163348 , 0.7013171273853721
907656,ILF_right,sel-1-20-bootstrap , 1 , 0.20851769911504425 , 0.024494310998735776 , 0.3382249279077219
907656,ILF_right,avg-1-20-bootstrap , 1 , 0.26667193426042984 , 0.02552149178255373 , 0.4127430598018833
907656,ILF_right,rank-3-bootstrap , 1 , 0.2525284450063211 , 0.042509481668773705 , 0.3899938987187309
907656,ILF_left,rank-3 , 1 , 0.30785610220777765 , 0.0039784825731256305 , 0.46935201401050786
907656,ILF_left,sel-1-20-bootstrap , 1 , 0.30841645186596434 , 0.0013448391796481004 , 0.4709506289039103
907656,CG_left,rank-3 , 1 , 0.41985467643770963 , 0.014842876661284312 , 0.5852866696967729
907656,CG_left,rank-3-bootstrap , 1 , 0.40196869954042974 , 0.016053906347037634 , 0.566942583103403
907656,OR_right,sel-1-20 , 1 , 0.2912470471217207 , 0.0649011562849683 , 0.4295209718083887
907656,ILF_left,avg-1-20 , 1 , 0.39437408943180546 , 0.00857334977025664 , 0.5622079322602548
907656,ILF_left,avg-1-20-bootstrap , 1 , 0.37089543875378234 , 0.0054353916844110724 , 0.5389626251933881
907656,ILF_left,rank-3-bootstrap , 1 , 0.3819343270200605 , 0.012159587582651574 , 0.5479319908356445
907656,OR_left,sel-1-20 , 1 , 0.4375346721402419 , 0.07145234661045156 , 0.5799051505459358
907656,CG_right,avg-1-20 , 1 , 0.6191781977725278 , 0.1163938575767803 , 0.7135148274185708
907656,CG_left,avg-1-20-bootstrap , 1 , 0.4275245311141473 , 0.020245932182337598 , 0.5905971173644475
907656,OR_right,sel-1-20-bootstrap , 1 , 0.3753574536864354 , 0.17885117493472585 , 0.4830206791728331
907656,OR_right,avg-1-20 , 1 , 0.5023001367648887 , 0.20738530399104813 , 0.5875936295542142
